emd_code,sido_name,sigungu_name,emd_name,center_lat,center_lon,grid_nx,grid_ny,announce_time,temperature,humidity,feels_like,risk_tier
4713033000,경상북도,경주시,내남면,35.75015,129.174664,99,88,20240805T14:00,35.5,65.0,36.4,위험
4713034000,경상북도,경주시,산내면,35.74495,129.030385,97,88,20240805T14:00,34.9,66.0,35.9,위험
4713035000,경상북도,경주시,서면,35.89257,129.062182,97,91,20240805T14:00,35.5,65.0,36.4,위험
4713036000,경상북도,경주시,현곡면,35.897083,129.178042,99,91,20240805T14:00,34.9,66.0,35.9,위험
4713037000,경상북도,경주시,강동면,36.002548,129.266465,101,94,20240805T14:00,35.0,68.0,36.2,위험
4713038000,경상북도,경주시,천북면,35.905231,129.281994,101,92,20240805T14:00,34.9,66.0,35.9,위험
4713051500,경상북도,경주시,중부동,35.844228,129.210697,100,90,20240805T14:00,35.9,63.0,36.7,위험
4713052000,경상북도,경주시,성동동,35.845414,129.221009,100,90,20240805T14:00,35.9,63.0,36.7,위험
4713053000,경상북도,경주시,황오동,35.845415,129.220998,100,90,20240805T14:00,35.9,63.0,36.7,위험
4713055000,경상북도,경주시,성건동,35.856582,129.192591,99,91,20240805T14:00,35.9,63.0,36.7,위험
4713056000,경상북도,경주시,탑정동,35.813432,129.208808,100,90,20240805T14:00,35.9,63.0,36.7,위험
4713057000,경상북도,경주시,황남동,35.813877,129.20926,100,90,20240805T14:00,35.9,63.0,36.7,위험
4713059000,경상북도,경주시,선도동,35.84001,129.168247,99,90,20240805T14:00,35.9,63.0,36.7,위험
4713060500,경상북도,경주시,월성동,35.808257,129.251416,100,90,20240805T14:00,35.9,63.0,36.7,위험
4713061500,경상북도,경주시,용강동,35.873155,129.234025,100,91,20240805T14:00,35.9,63.0,36.7,위험
4713062100,경상북도,경주시,황성동,35.868972,129.214552,100,91,20240805T14:00,35.9,63.0,36.7,위험
4713063000,경상북도,경주시,동천동,35.851206,129.233281,100,90,20240805T14:00,35.9,63.0,36.7,위험
4713065000,경상북도,경주시,불국동,35.777718,129.286135,101,89,20240805T14:00,35.9,63.0,36.7,위험
4713066000,경상북도,경주시,보덕동,35.848236,129.318873,102,90,20240805T14:00,35.9,63.0,36.7,위험
4715000000,경상북도,김천시,김천시,36.043495,128.050697,79,94,20240805T14:00,36.5,62.0,37.2,위험
4715025000,경상북도,김천시,아포읍,36.14936,128.234953,82,96,20240805T14:00,36.0,65.0,36.9,위험
4715031000,경상북도,김천시,농소면,36.088382,128.177814,81,95,20240805T14:00,36.5,62.0,37.2,위험
4715032000,경상북도,김천시,남면,36.10035,128.233752,82,95,20240805T14:00,36.5,62.0,37.2,위험
4715034000,경상북도,김천시,개령면,36.171767,128.184169,81,97,20240805T14:00,35.9,63.0,36.7,위험
4715035000,경상북도,김천시,감문면,36.222709,128.175478,81,98,20240805T14:00,36.5,62.0,37.2,위험
4715036000,경상북도,김천시,어모면,36.203642,128.09372,80,97,20240805T14:00,36.5,62.0,37.2,위험
4715037000,경상북도,김천시,봉산면,36.169237,128.032773,79,97,20240805T14:00,35.9,63.0,36.7,위험
4715038000,경상북도,김천시,대항면,36.103415,128.013931,78,95,20240805T14:00,36.5,62.0,37.2,위험
4715039000,경상북도,김천시,감천면,36.066317,128.135839,81,95,20240805T14:00,36.5,62.0,37.2,위험
4715040000,경상북도,김천시,조마면,36.021303,128.121793,80,94,20240805T14:00,36.5,62.0,37.2,위험
4715041000,경상북도,김천시,구성면,36.042609,128.016899,78,94,20240805T14:00,36.5,62.0,37.2,위험
4715042000,경상북도,김천시,지례면,35.964183,128.050678,79,92,20240805T14:00,36.5,62.0,37.2,위험
4715043000,경상북도,김천시,부항면,36.002014,127.936691,77,93,20240805T14:00,36.5,62.0,37.2,위험
4715044000,경상북도,김천시,대덕면,35.909929,127.945638,77,91,20240805T14:00,36.5,62.0,37.2,위험
4715045000,경상북도,김천시,증산면,35.884791,128.028158,79,91,20240805T14:00,35.9,63.0,36.7,위험
4715051500,경상북도,김천시,용암동,36.123686,128.124911,80,96,20240805T14:00,36.9,60.0,37.4,위험
4715051600,경상북도,김천시,자산동,36.123371,128.124986,80,96,20240805T14:00,36.9,60.0,37.4,위험
4715053500,경상북도,김천시,성남동,36.120133,128.114782,80,96,20240805T14:00,36.9,60.0,37.4,위험
4715053600,경상북도,김천시,평화남산동,36.120133,128.114782,80,96,20240805T14:00,36.9,60.0,37.4,위험
4715054000,경상북도,김천시,평화동,36.124795,128.112818,80,96,20240805T14:00,36.9,60.0,37.4,위험
4715056500,경상북도,김천시,양금동,36.09813,128.105112,80,95,20240805T14:00,36.9,60.0,37.4,위험
4715057500,경상북도,김천시,대신동,36.148971,128.109971,80,96,20240805T14:00,36.9,60.0,37.4,위험
4715059500,경상북도,김천시,대곡동,36.114948,128.082374,80,96,20240805T14:00,36.9,60.0,37.4,위험
4715061000,경상북도,김천시,지좌동,36.119107,128.146854,81,96,20240805T14:00,36.9,60.0,37.4,위험
4715064000,경상북도,김천시,율곡동,36.122665,128.184843,81,96,20240805T14:00,36.9,60.0,37.4,위험
4717000000,경상북도,안동시,안동시,36.559298,128.724297,91,106,20240805T14:00,35.8,65.0,36.7,위험
4717025000,경상북도,안동시,풍산읍,36.598914,128.545731,87,106,20240805T14:00,35.2,66.0,36.2,위험
4717031000,경상북도,안동시,와룡면,36.632832,128.783172,92,107,20240805T14:00,35.8,65.0,36.7,위험
4717032000,경상북도,안동시,북후면,36.663734,128.703604,90,108,20240805T14:00,35.2,66.0,36.2,위험
4717033000,경상북도,안동시,서후면,36.626096,128.657467,89,107,20240805T14:00,35.8,65.0,36.7,위험
4717034000,경상북도,안동시,풍천면,36.517855,128.50574,87,105,20240805T14:00,35.8,65.0,36.7,위험
4717034500,경상북도,안동시,풍천면어담출장소,36.493723,128.563976,88,104,20240805T14:00,35.8,65.0,36.7,위험
4717035000,경상북도,안동시,일직면,36.46288,128.643295,89,103,20240805T14:00,35.8,65.0,36.7,위험
4717036000,경상북도,안동시,남후면,36.528635,128.629865,89,105,20240805T14:00,35.8,65.0,36.7,위험
4717037000,경상북도,안동시,남선면,36.507904,128.750611,91,104,20240805T14:00,35.8,65.0,36.7,위험
4717038000,경상북도,안동시,임하면,36.517209,128.846425,93,105,20240805T14:00,35.8,65.0,36.7,위험
4717039000,경상북도,안동시,길안면,36.406295,128.914297,94,102,20240805T14:00,35.8,65.0,36.7,위험
4717040000,경상북도,안동시,임동면,36.592312,128.933435,94,106,20240805T14:00,35.8,65.0,36.7,위험
4717041000,경상북도,안동시,예안면,36.684408,128.897191,93,108,20240805T14:00,35.8,65.0,36.7,위험
4717041500,경상북도,안동시,예안면삼계출장소,36.719503,128.925046,94,109,20240805T14:00,35.8,65.0,36.7,위험
4717042000,경상북도,안동시,도산면,36.748696,128.854323,93,110,20240805T14:00,35.2,66.0,36.2,위험
4717042500,경상북도,안동시,도산면서부출장소,36.698211,128.812232,92,109,20240805T14:00,35.2,66.0,36.2,위험
4717043000,경상북도,안동시,녹전면,36.750819,128.767156,91,110,20240805T14:00,35.8,65.0,36.7,위험
4717051000,경상북도,안동시,중구동,36.573575,128.756586,91,106,20240805T14:00,36.2,63.0,37.0,위험
4717052000,경상북도,안동시,명륜동,36.583133,128.742535,91,106,20240805T14:00,36.2,63.0,37.0,위험
4717055500,경상북도,안동시,용상동,36.561076,128.774877,91,106,20240805T14:00,36.2,63.0,37.0,위험
4717058500,경상북도,안동시,서구동,36.564365,128.721617,91,106,20240805T14:00,36.2,63.0,37.0,위험
4717060000,경상북도,안동시,태화동,36.561804,128.711988,90,106,20240805T14:00,36.2,63.0,37.0,위험
4717061000,경상북도,안동시,법상동,36.561804,128.711988,90,106,20240805T14:00,36.2,63.0,37.0,위험
4717062000,경상북도,안동시,평화동,36.573008,128.711191,90,106,20240805T14:00,36.2,63.0,37.0,위험
4717063000,경상북도,안동시,안기동,36.591716,128.714446,90,106,20240805T14:00,36.2,63.0,37.0,위험
4717065000,경상북도,안동시,옥동,36.558407,128.690336,90,106,20240805T14:00,36.2,63.0,37.0,위험
4717066000,경상북도,안동시,송하동,36.580293,128.691399,90,106,20240805T14:00,36.2,63.0,37.0,위험
4717069000,경상북도,안동시,강남동,36.543562,128.728383,91,105,20240805T14:00,36.2,63.0,37.0,위험
4719000000,경상북도,구미시,구미시,36.212292,128.362699,84,98,20240805T14:00,37.2,60.0,37.7,위험
4719025000,경상북도,구미시,선산읍,36.246959,128.28358,83,99,20240805T14:00,36.6,61.0,37.2,위험
4719025300,경상북도,구미시,고아읍,36.183645,128.327688,84,97,20240805T14:00,37.2,60.0,37.7,위험
4719025600,경상북도,구미시,산동읍,36.181061,128.462296,86,97,20240805T14:00,36.6,61.0,37.2,위험
4719031000,경상북도,구미시,무을면,36.265641,128.187926,81,99,20240805T14:00,37.2,60.0,37.7,위험
4719032000,경상북도,구미시,옥성면,36.304874,128.269568,83,100,20240805T14:00,37.2,60.0,37.7,위험
4719033000,경상북도,구미시,도개면,36.304108,128.349364,84,100,20240805T14:00,37.2,60.0,37.7,위험
4719034000,경상북도,구미시,해평면,36.219243,128.401761,85,98,20240805T14:00,36.7,63.0,37.5,위험
4719035000,경상북도,구미시,산동면,36.181476,128.462212,86,97,20240805T14:00,36.6,61.0,37.2,위험
4719036000,경상북도,구미시,장천면,36.152361,128.511968,87,97,20240805T14:00,37.2,60.0,37.7,위험
4719051000,경상북도,구미시,송정동,36.118147,128.348323,84,96,20240805T14:00,37.6,58.0,37.9,위험
4719052000,경상북도,구미시,원평1동,36.125409,128.347768,84,96,20240805T14:00,37.6,58.0,37.9,위험
4719053000,경상북도,구미시,원평2동,36.131203,128.331449,84,96,20240805T14:00,37.6,58.0,37.9,위험
4719053500,경상북도,구미시,원평동,36.12749,128.3403,84,96,20240805T14:00,37.6,58.0,37.9,위험
4719055100,경상북도,구미시,도량동,36.143027,128.329406,84,96,20240805T14:00,37.6,58.0,37.9,위험
4719055500,경상북도,구미시,지산동,36.137106,128.356007,84,96,20240805T14:00,37.6,58.0,37.9,위험
4719056500,경상북도,구미시,선주원남동,36.129862,128.310086,84,96,20240805T14:00,37.6,58.0,37.9,위험
4719058200,경상북도,구미시,형곡1동,36.114378,128.333049,84,96,20240805T14:00,37.6,58.0,37.9,위험
4719058300,경상북도,구미시,형곡2동,36.103021,128.334007,84,95,20240805T14:00,37.6,58.0,37.9,위험
4719059000,경상북도,구미시,신평1동,36.119944,128.361832,85,96,20240805T14:00,37.6,58.0,37.9,위험
4719060000,경상북도,구미시,신평2동,36.125069,128.366255,85,96,20240805T14:00,37.6,58.0,37.9,위험
4719061000,경상북도,구미시,비산동,36.122897,128.379833,85,96,20240805T14:00,37.6,58.0,37.9,위험
4719062100,경상북도,구미시,공단1동,36.118,128.380034,85,96,20240805T14:00,37.6,58.0,37.9,위험
4719062200,경상북도,구미시,공단2동,36.092451,128.379849,85,95,20240805T14:00,37.6,58.0,37.9,위험
4719063000,경상북도,구미시,광평동,36.108746,128.356977,84,96,20240805T14:00,37.6,58.0,37.9,위험
4719064500,경상북도,구미시,상모사곡동,36.092331,128.346546,84,95,20240805T14:00,37.6,58.0,37.9,위험
4719066000,경상북도,구미시,임오동,36.076222,128.362721,85,95,20240805T14:00,37.6,58.0,37.9,위험
4719067000,경상북도,구미시,인동동,36.097301,128.451853,86,95,20240805T14:00,37.6,58.0,37.9,위험
4719068000,경상북도,구미시,진미동,36.104062,128.409074,85,95,20240805T14:00,37.6,58.0,37.9,위험
4719069000,경상북도,구미시,양포동,36.1351,128.412822,85,96,20240805T14:00,37.6,58.0,37.9,위험
4719070000,경상북도,구미시,공단동,36.093272,128.379858,85,95,20240805T14:00,37.6,58.0,37.9,위험
4721000000,경상북도,영주시,영주시,36.880491,128.534994,87,112,20240805T14:00,35.3,66.0,36.3,위험
4721025000,경상북도,영주시,풍기읍,36.90781,128.48778,86,113,20240805T14:00,35.3,66.0,36.3,위험
4721031000,경상북도,영주시,이산면,36.813302,128.699653,90,111,20240805T14:00,34.7,67.0,35.8,위험
4721032000,경상북도,영주시,평은면,36.748751,128.706835,90,110,20240805T14:00,35.3,66.0,36.3,위험
4721033000,경상북도,영주시,문수면,36.747434,128.62603,89,110,20240805T14:00,35.3,66.0,36.3,위험
4721034000,경상북도,영주시,장수면,36.781245,128.558424,88,110,20240805T14:00,35.3,66.0,36.3,위험
4721035000,경상북도,영주시,안정면,36.842707,128.557195,87,112,20240805T14:00,35.3,66.0,36.3,위험
4721036000,경상북도,영주시,봉현면,36.819231,128.500173,86,111,20240805T14:00,35.3,66.0,36.3,위험
4721037000,경상북도,영주시,순흥면,36.927937,128.553004,87,113,20240805T14:00,35.3,66.0,36.3,위험
4721038000,경상북도,영주시,단산면,36.96087,128.593379,88,114,20240805T14:00,34.7,67.0,35.8,위험
4721039000,경상북도,영주시,부석면,36.980781,128.656245,89,115,20240805T14:00,35.3,66.0,36.3,위험
4721051000,경상북도,영주시,상망동,36.855953,128.627317,89,112,20240805T14:00,35.7,64.0,36.5,위험
4721052500,경상북도,영주시,하망동,36.822379,128.636434,89,111,20240805T14:00,35.7,64.0,36.5,위험
4721055000,경상북도,영주시,영주1동,36.828996,128.620171,89,111,20240805T14:00,35.7,64.0,36.5,위험
4721056000,경상북도,영주시,영주2동,36.823127,128.618337,89,111,20240805T14:00,35.7,64.0,36.5,위험
4721059000,경상북도,영주시,휴천1동,36.811476,128.650947,89,111,20240805T14:00,35.7,64.0,36.5,위험
4721060000,경상북도,영주시,휴천2동,36.810384,128.62277,89,111,20240805T14:00,35.7,64.0,36.5,위험
4721061000,경상북도,영주시,휴천3동,36.795256,128.64287,89,111,20240805T14:00,35.7,64.0,36.5,위험
4721062000,경상북도,영주시,가흥1동,36.802324,128.604639,88,111,20240805T14:00,35.7,64.0,36.5,위험
4721063000,경상북도,영주시,가흥2동,36.842237,128.604842,88,112,20240805T14:00,35.7,64.0,36.5,위험
4723000000,경상북도,영천시,영천시,36.007498,128.915793,94,94,20240805T14:00,37.6,61.0,38.2,위험
4723025000,경상북도,영천시,금호읍,35.923805,128.891633,94,92,20240805T14:00,37.6,61.0,38.2,위험
4723031000,경상북도,영천시,청통면,35.982475,128.83534,93,93,20240805T14:00,37.6,61.0,38.2,위험
4723032000,경상북도,영천시,신녕면,36.05756,128.761509,92,95,20240805T14:00,37.6,61.0,38.2,위험
4723033000,경상북도,영천시,화산면,36.048968,128.844488,93,95,20240805T14:00,37.0,62.0,37.7,위험
4723034000,경상북도,영천시,화북면,36.128163,128.948271,95,96,20240805T14:00,37.0,62.0,37.7,위험
4723035000,경상북도,영천시,화남면,36.083196,128.877989,94,95,20240805T14:00,37.0,62.0,37.7,위험
4723036000,경상북도,영천시,자양면,36.109123,129.037331,96,96,20240805T14:00,37.6,61.0,38.2,위험
4723037000,경상북도,영천시,임고면,36.044346,129.051012,97,95,20240805T14:00,37.6,61.0,38.2,위험
4723038000,경상북도,영천시,고경면,35.978653,129.042083,97,93,20240805T14:00,37.6,61.0,38.2,위험
4723039000,경상북도,영천시,북안면,35.894751,129.000756,96,91,20240805T14:00,37.0,62.0,37.7,위험
4723040000,경상북도,영천시,대창면,35.865319,128.922773,95,91,20240805T14:00,37.6,61.0,38.2,위험
4723051000,경상북도,영천시,동부동,35.991762,128.950899,95,93,20240805T14:00,38.0,59.0,38.4,위험
4723052000,경상북도,영천시,중앙동,36.001321,128.927409,95,94,20240805T14:00,38.0,59.0,38.4,위험
4723053500,경상북도,영천시,서부동,35.972571,128.898389,94,93,20240805T14:00,38.0,59.0,38.4,위험
4723054000,경상북도,영천시,완산동,35.961188,128.953477,95,93,20240805T14:00,38.0,59.0,38.4,위험
4723055500,경상북도,영천시,남부동,35.924169,128.959649,95,92,20240805T14:00,38.0,59.0,38.4,위험
4725000000,경상북도,상주시,상주시,36.447093,128.096999,80,103,20240805T14:00,36.8,63.0,37.6,위험
4725025000,경상북도,상주시,함창읍,36.551821,128.19194,81,105,20240805T14:00,36.8,63.0,37.6,위험
4725031000,경상북도,상주시,중동면,36.43196,128.279366,83,103,20240805T14:00,36.8,63.0,37.6,위험
4725032000,경상북도,상주시,사벌면,36.484553,128.222142,82,104,20240805T14:00,36.8,63.0,37.6,위험
4725032500,경상북도,상주시,사벌국면,36.484633,128.222288,82,104,20240805T14:00,36.8,63.0,37.6,위험
4725033000,경상북도,상주시,낙동면,36.365337,128.251414,82,101,20240805T14:00,36.8,63.0,37.6,위험
4725033500,경상북도,상주시,낙동면동부출장소,36.363581,128.29702,83,101,20240805T14:00,36.8,63.0,37.6,위험
4725034000,경상북도,상주시,청리면,36.332376,128.136858,80,100,20240805T14:00,36.8,63.0,37.6,위험
4725035000,경상북도,상주시,공성면,36.293745,128.087643,80,99,20240805T14:00,36.8,63.0,37.6,위험
4725036000,경상북도,상주시,외남면,36.357214,128.07995,79,101,20240805T14:00,36.8,63.0,37.6,위험
4725037000,경상북도,상주시,내서면,36.405579,128.063413,79,102,20240805T14:00,36.8,63.0,37.6,위험
4725038000,경상북도,상주시,모동면,36.298892,127.962508,77,99,20240805T14:00,36.8,63.0,37.6,위험
4725039000,경상북도,상주시,모서면,36.329788,127.894703,76,100,20240805T14:00,36.8,63.0,37.6,위험
4725039500,경상북도,상주시,모서면서부출장소,36.306838,127.871018,76,100,20240805T14:00,36.8,63.0,37.6,위험
4725040000,경상북도,상주시,화동면,36.398124,127.976243,78,102,20240805T14:00,36.2,64.0,37.1,위험
4725041000,경상북도,상주시,화서면,36.4571,127.960466,77,103,20240805T14:00,36.2,64.0,37.1,위험
4725042000,경상북도,상주시,화북면,36.582072,127.868385,76,106,20240805T14:00,36.2,64.0,37.1,위험
4725042600,경상북도,상주시,화북면서부출장소,36.601572,127.82817,75,106,20240805T14:00,36.2,64.0,37.1,위험
4725043000,경상북도,상주시,외서면,36.483641,128.047823,79,104,20240805T14:00,36.8,63.0,37.6,위험
4725044000,경상북도,상주시,은척면,36.550168,128.068036,79,105,20240805T14:00,36.8,63.0,37.6,위험
4725044500,경상북도,상주시,은척면북부출장소,36.577271,128.087727,79,106,20240805T14:00,36.2,64.0,37.1,위험
4725045000,경상북도,상주시,공검면,36.51691,128.14127,80,104,20240805T14:00,36.8,63.0,37.6,위험
4725046000,경상북도,상주시,이안면,36.577255,128.119258,80,106,20240805T14:00,36.8,63.0,37.6,위험
4725047000,경상북도,상주시,화남면,36.446854,127.893733,76,103,20240805T14:00,36.2,64.0,37.1,위험
4725052000,경상북도,상주시,남원동,36.410626,128.132109,80,102,20240805T14:00,37.2,61.0,37.8,위험
4725053000,경상북도,상주시,북문동,36.44403,128.159884,81,103,20240805T14:00,37.2,61.0,37.8,위험
4725054000,경상북도,상주시,계림동,36.440438,128.187781,81,103,20240805T14:00,37.2,61.0,37.8,위험
4725055000,경상북도,상주시,동문동,36.429228,128.211645,82,102,20240805T14:00,37.2,61.0,37.8,위험
4725056000,경상북도,상주시,동성동,36.389493,128.184734,81,102,20240805T14:00,37.2,61.0,37.8,위험
4725057000,경상북도,상주시,신흥동,36.370325,128.147946,81,101,20240805T14:00,37.2,61.0,37.8,위험
4728000000,경상북도,문경시,문경시,36.6932,128.133799,80,108,20240805T14:00,35.1,65.0,36.0,위험
4728025000,경상북도,문경시,문경읍,36.769978,128.125219,80,110,20240805T14:00,35.1,65.0,36.0,위험
4728025100,경상북도,문경시,문경읍갈평출장소,36.787127,128.158096,81,110,20240805T14:00,35.1,65.0,36.0,위험
4728025300,경상북도,문경시,가은읍,36.659463,127.997943,78,107,20240805T14:00,35.1,65.0,36.0,위험
4728025400,경상북도,문경시,가은읍북부출장소,36.577271,128.087727,79,106,20240805T14:00,34.5,66.0,35.5,위험
4728029000,경상북도,문경시,문경읍갈평출장소,36.787127,128.158096,81,110,20240805T14:00,35.1,65.0,36.0,위험
4728029100,경상북도,문경시,가은읍북부출장소,36.577271,128.087727,79,106,20240805T14:00,34.5,66.0,35.5,위험
4728031000,경상북도,문경시,영순면,36.565942,128.25675,82,105,20240805T14:00,35.1,65.0,36.0,위험
4728032000,경상북도,문경시,산양면,36.621501,128.257952,82,107,20240805T14:00,34.5,66.0,35.5,위험
4728033000,경상북도,문경시,호계면,36.664288,128.195486,81,108,20240805T14:00,35.1,65.0,36.0,위험
4728034000,경상북도,문경시,산북면,36.708721,128.257498,82,109,20240805T14:00,34.5,66.0,35.5,위험
4728035000,경상북도,문경시,동로면,36.774704,128.316798,83,110,20240805T14:00,35.1,65.0,36.0,위험
4728036000,경상북도,문경시,마성면,36.683541,128.110394,80,108,20240805T14:00,35.1,65.0,36.0,위험
4728037000,경상북도,문경시,농암면,36.582761,127.978928,78,106,20240805T14:00,35.1,65.0,36.0,위험
4728051500,경상북도,문경시,점촌동,36.59754,128.197312,81,106,20240805T14:00,35.5,63.0,36.3,위험
4728052000,경상북도,문경시,중앙동,36.58501,128.206477,82,106,20240805T14:00,35.5,63.0,36.3,위험
4728053000,경상북도,문경시,신흥동,36.618263,128.197812,81,107,20240805T14:00,35.5,63.0,36.3,위험
4728054500,경상북도,문경시,신평동,36.626631,128.14456,80,107,20240805T14:00,35.5,63.0,36.3,위험
4728056000,경상북도,문경시,모전동,36.590385,128.186024,81,106,20240805T14:00,35.5,63.0,36.3,위험
4728057000,경상북도,문경시,점촌1동,36.59754,128.197312,81,106,20240805T14:00,35.5,63.0,36.3,위험
4728058000,경상북도,문경시,점촌2동,36.58501,128.206477,82,106,20240805T14:00,35.5,63.0,36.3,위험
4728059000,경상북도,문경시,점촌3동,36.618263,128.197812,81,107,20240805T14:00,35.5,63.0,36.3,위험
4728060000,경상북도,문경시,점촌4동,36.62663,128.144661,80,107,20240805T14:00,35.5,63.0,36.3,위험
4728061000,경상북도,문경시,점촌5동,36.590385,128.186024,81,106,20240805T14:00,35.5,63.0,36.3,위험
4729000000,경상북도,경산시,경산시,35.847692,128.80289,92,90,20240805T14:00,38.4,59.0,38.8,위험
